occu,ratepriv,ratecaid,varpriv65,varpriv66,varpriv67,varpriv68,varpriv69,varpriv70,varpriv71,varpriv72,varpriv73,varpriv74,varpriv75,varpriv76,varpriv77,varpriv78,varpriv79,varpriv80,varpriv81,varpriv82,varpriv83,varpriv84,varpriv85,varpriv86,varpriv87,varpriv88,varpriv89,varpriv90,varpriv91,varpriv92,varpriv93,varpriv94,varpriv95,varpriv96,varpriv97,varpriv98,varpriv99,varcaid65,varcaid66,varcaid67,varcaid68,varcaid69,varcaid70,varcaid71,varcaid72,varcaid73,varcaid74,varcaid75,varcaid76,varcaid77,varcaid78,varcaid79,varcaid80,varcaid81,varcaid82,varcaid83,varcaid84,varcaid85,varcaid86,varcaid87,varcaid88,varcaid89,varcaid90,varcaid91,varcaid92,varcaid93,varcaid94,varcaid95,varcaid96,varcaid97,varcaid98,varcaid99,covar65,covar66,covar67,covar68,covar69,covar70,covar71,covar72,covar73,covar74,covar75,covar76,covar77,covar78,covar79,covar80,covar81,covar82,covar83,covar84,covar85,covar86,covar87,covar88,covar89,covar90,covar91,covar92,covar93,covar94,covar95,covar96,covar97,covar98,covar99
.75,.029657342,.02018949,7.7474789e-07,8.5810314e-07,7.4496262e-07,7.5836749e-07,7.4200960e-07,7.7454837e-07,7.8097776e-07,7.8753152e-07,8.5924165e-07,8.1608135e-07,1.2142923e-06,7.9292710e-07,7.7596661e-07,7.4073989e-07,7.2199936e-07,7.0652095e-07,6.9221534e-07,6.9685058e-07,6.9490551e-07,6.5529991e-07,6.6453543e-07,6.5842403e-07,6.6022994e-07,6.2466802e-07,6.3027255e-07,6.1771857e-07,6.0348867e-07,6.0111137e-07,6.0080578e-07,5.7420067e-07,5.7284859e-07,5.7410779e-07,5.6039278e-07,5.4968160e-07,5.1871348e-07,1.4585547e-07,1.7552682e-07,1.2823625e-07,1.4357374e-07,1.8656354e-07,1.6480240e-07,2.6583027e-07,2.8542871e-07,3.8670353e-07,3.1704215e-07,8.6293130e-07,3.1154906e-07,2.9684651e-07,2.6030770e-07,2.2840075e-07,1.7014702e-07,1.3736627e-07,9.4069293e-08,7.7663991e-08,2.3417861e-08,4.3725880e-08,1.7561826e-08,1.4344865e-08,-7.3598505e-09,-5.9444711e-09,-1.9907263e-08,-2.4394799e-08,-2.5089324e-08,-2.7490822e-08,-3.6933553e-08,-2.8926802e-08,-2.6581070e-08,-2.4467258e-08,-2.0525082e-08,-2.2746333e-08,-1.1702029e-07,-1.9553084e-07,-9.1975977e-08,-9.5378240e-08,-1.0984695e-07,-1.2808714e-07,-1.6733004e-07,-1.6308246e-07,-2.4211192e-07,-1.9919389e-07,-5.9992277e-07,-1.6478495e-07,-1.5757988e-07,-1.0486738e-07,-8.9614687e-08,-7.3268154e-08,-5.8365096e-08,-6.0385688e-08,-5.4722342e-08,-2.4439467e-08,-4.0436575e-08,-3.0824300e-08,-4.2361890e-08,-8.2622824e-09,-1.7397635e-08,-8.9341619e-09,4.8246900e-09,1.3596685e-09,1.1791492e-09,2.3302752e-08,2.4670166e-08,1.7235969e-08,3.0189867e-08,4.0777447e-08,7.5451617e-08
.75999999,.02950849,.02072208,7.4403039e-07,8.0021266e-07,7.7818891e-07,7.3893352e-07,7.4088206e-07,7.7417536e-07,7.8830203e-07,7.8498778e-07,8.3268719e-07,7.9914275e-07,7.9292710e-07,1.1517515e-06,7.5431598e-07,7.5127468e-07,7.6516329e-07,7.1769426e-07,6.9233261e-07,7.0639317e-07,6.8878302e-07,6.6064484e-07,6.6823986e-07,6.7651689e-07,6.6670856e-07,6.2919509e-07,6.3223990e-07,6.2431081e-07,6.0619948e-07,6.0223050e-07,6.0032198e-07,5.7729773e-07,5.7517912e-07,5.7646258e-07,5.6260637e-07,5.5078698e-07,5.2090161e-07,1.0277523e-07,8.8270660e-08,1.4402701e-07,9.4601013e-08,1.4342602e-07,1.3288262e-07,2.1595476e-07,2.0481113e-07,3.1718139e-07,2.8164371e-07,3.1154906e-07,7.4000332e-07,2.6898616e-07,3.0486049e-07,2.9747224e-07,1.9219429e-07,1.2790187e-07,1.0480842e-07,7.2066861e-08,2.8396936e-08,4.5845749e-08,4.0406242e-08,2.0053495e-08,-6.2799663e-09,-9.0973851e-09,-1.9342808e-08,-2.6435096e-08,-2.9141212e-08,-3.2023397e-08,-3.7942218e-08,-3.2249343e-08,-3.0426360e-08,-2.7471014e-08,-2.4945626e-08,-2.4182654e-08,-7.7768846e-08,-1.2817971e-07,-1.1038248e-07,-7.9798539e-08,-8.7058616e-08,-1.1273013e-07,-1.4275140e-07,-1.3804193e-07,-2.0196721e-07,-1.8879116e-07,-1.6385350e-07,-5.3010814e-07,-1.3026198e-07,-1.2130560e-07,-1.4699002e-07,-8.4119200e-08,-5.7478175e-08,-6.7144676e-08,-4.7732062e-08,-2.1100240e-08,-3.9158362e-08,-4.8604100e-08,-4.5596448e-08,-8.4744114e-09,-1.4387969e-08,-1.0646428e-08,6.7884240e-09,4.2882529e-09,5.1374975e-09,2.4159108e-08,2.6223823e-08,1.9210660e-08,3.2334906e-08,4.3425086e-08,7.5714574e-08
.76999998,.029741585,.020793045,7.2641893e-07,7.4484495e-07,7.1070485e-07,7.3202182e-07,7.2355095e-07,7.2445340e-07,7.3181570e-07,7.5361720e-07,7.7584019e-07,7.4034091e-07,7.7596661e-07,7.5431598e-07,1.0359078e-06,7.6217907e-07,7.5212222e-07,7.2619440e-07,7.1081456e-07,7.1250855e-07,6.8656874e-07,6.7352028e-07,6.6283519e-07,6.6273515e-07,6.6068407e-07,6.2090061e-07,6.2695386e-07,6.2263717e-07,6.0016356e-07,6.0087774e-07,5.9750255e-07,5.7874348e-07,5.7217414e-07,5.7094536e-07,5.6041551e-07,5.4744669e-07,5.1830682e-07,5.8752459e-08,4.0994120e-08,5.9093566e-08,8.8156860e-08,1.1370354e-07,8.6105416e-08,1.4097020e-07,1.7863162e-07,2.2203928e-07,1.6404728e-07,2.9684651e-07,2.6898616e-07,6.2779145e-07,3.3062483e-07,3.0873619e-07,2.4067978e-07,1.7151756e-07,1.3239938e-07,8.6968605e-08,5.3858162e-08,5.3059164e-08,2.9815752e-08,2.1554104e-08,-9.0383399e-09,-8.8026235e-09,-1.4778474e-08,-2.7843139e-08,-2.5188506e-08,-2.9131202e-08,-3.3464087e-08,-3.0846365e-08,-3.1654089e-08,-2.5628578e-08,-2.4217288e-08,-2.4255487e-08,-6.0763625e-08,-8.3910109e-08,-4.7676462e-08,-7.2544012e-08,-7.5841285e-08,-6.5255797e-08,-8.4777859e-08,-1.1325939e-07,-1.3367547e-07,-1.1854550e-07,-1.5921870e-07,-1.4082038e-07,-4.2612271e-07,-1.4842435e-07,-1.4161968e-07,-1.0551613e-07,-7.9981831e-08,-8.0720831e-08,-4.9007394e-08,-3.9414449e-08,-3.9059561e-08,-3.6774871e-08,-4.1694179e-08,-3.9479384e-09,-1.1428811e-08,-1.2862016e-08,7.8792928e-09,1.4889970e-09,2.9081539e-09,1.8245451e-08,2.5103603e-08,2.0208001e-08,2.9643141e-08,4.2300236e-08,7.4883012e-08
.77999997,.031005977,.020579344,7.5257242e-07,8.1872122e-07,7.3098255e-07,7.2331244e-07,7.4918893e-07,7.7357976e-07,7.5359969e-07,7.4725187e-07,7.8041296e-07,7.4299373e-07,7.4073989e-07,7.5127468e-07,7.6217907e-07,1.0874460e-06,7.8583730e-07,7.5412015e-07,7.1584657e-07,7.1779658e-07,7.0164936e-07,6.9546905e-07,6.8993302e-07,6.7754837e-07,6.7968875e-07,6.3113015e-07,6.4166818e-07,6.2909817e-07,6.1339381e-07,6.1306912e-07,6.0744486e-07,5.8646293e-07,5.7971300e-07,5.8056975e-07,5.6909334e-07,5.5721949e-07,5.2675381e-07,5.8178898e-08,7.8965201e-08,5.4739260e-08,5.2703072e-08,1.1099123e-07,1.2542748e-07,1.4477625e-07,1.5324440e-07,2.4170348e-07,1.9568502e-07,2.6030770e-07,3.0486049e-07,3.3062483e-07,7.7927746e-07,3.9615955e-07,3.0642869e-07,1.8709794e-07,1.5171508e-07,1.1183687e-07,8.5190287e-08,7.8427682e-08,4.3941078e-08,4.0312710e-08,-5.1267683e-09,6.2448818e-10,-2.0633960e-08,-2.5165951e-08,-2.1592406e-08,-3.1817763e-08,-3.6463227e-08,-3.6777511e-08,-3.5109174e-08,-3.0391313e-08,-2.7481830e-08,-2.9031172e-08,-7.3931112e-08,-1.4145161e-07,-5.1767170e-08,-5.0740059e-08,-8.4324896e-08,-1.1741583e-07,-9.1665058e-08,-1.1008490e-07,-1.5742275e-07,-1.3771795e-07,-1.4446502e-07,-1.7171251e-07,-1.8351905e-07,-5.2053252e-07,-2.1511173e-07,-1.5746568e-07,-9.1990252e-08,-9.2553122e-08,-6.9018050e-08,-6.3067532e-08,-6.2832910e-08,-5.0646875e-08,-5.8320307e-08,-7.0222610e-09,-1.9422767e-08,-9.3239834e-09,4.9368349e-09,-1.9618971e-09,4.4852988e-09,2.1521542e-08,2.9166763e-08,2.2406601e-08,3.2984040e-08,4.4714227e-08,7.8903156e-08
.79000002,.030751009,.020477071,6.9164719e-07,7.3922877e-07,7.0300842e-07,7.2128205e-07,7.0170148e-07,7.3487934e-07,7.0675662e-07,7.2291249e-07,7.4177893e-07,7.2543605e-07,7.2199936e-07,7.6516329e-07,7.5212222e-07,7.8583730e-07,1.0507171e-06,7.4527264e-07,7.0757039e-07,7.2917936e-07,6.8475129e-07,6.9253173e-07,6.8545546e-07,6.7248425e-07,6.7435786e-07,6.2665578e-07,6.2633001e-07,6.2697228e-07,6.0391926e-07,6.0531119e-07,5.9669179e-07,5.7965133e-07,5.7256102e-07,5.7427508e-07,5.6334932e-07,5.4989499e-07,5.1922217e-07,8.9444807e-09,3.4288981e-09,4.8907779e-08,5.6216553e-08,6.6697325e-08,8.2159261e-08,1.0651508e-07,1.1970107e-07,2.0268044e-07,1.7238042e-07,2.2840075e-07,2.9747224e-07,3.0873619e-07,3.9615955e-07,7.7387409e-07,3.2144609e-07,2.0230418e-07,1.7812702e-07,1.1369578e-07,8.9125521e-08,8.9375554e-08,5.7092748e-08,4.8346575e-08,-3.2669317e-10,-4.4634945e-09,-1.1810465e-08,-2.8110790e-08,-2.2539059e-08,-3.6674248e-08,-3.9462179e-08,-4.0451052e-08,-3.8036390e-08,-3.3058260e-08,-3.1532299e-08,-3.2815866e-08,-1.8519808e-08,-7.0973094e-08,-3.7591217e-08,-6.3130535e-08,-4.9213075e-08,-8.2901273e-08,-6.0010123e-08,-8.0790571e-08,-1.2131430e-07,-1.1892784e-07,-1.1692471e-07,-1.6599722e-07,-1.6400018e-07,-1.9956254e-07,-4.9543263e-07,-1.4959146e-07,-9.3099985e-08,-1.0338524e-07,-5.1739558e-08,-6.6031355e-08,-6.4814422e-08,-5.0443987e-08,-5.6113752e-08,-1.0017528e-08,-1.0331028e-08,-1.6186181e-08,8.0159319e-09,7.1159811e-10,9.6704555e-09,2.3908505e-08,3.1932252e-08,2.4134351e-08,3.3895443e-08,4.7171508e-08,8.0957882e-08
.80000001,.031130243,.020897776,7.1257830e-07,7.3781462e-07,7.0222427e-07,7.0460857e-07,6.8509513e-07,7.0661059e-07,7.0120240e-07,7.0883578e-07,7.6493450e-07,7.1222200e-07,7.0652095e-07,7.1769426e-07,7.2619440e-07,7.5412015e-07,7.4527264e-07,9.5684140e-07,7.0502585e-07,7.2856653e-07,7.0197387e-07,6.8226274e-07,6.8328575e-07,6.8083210e-07,6.6594100e-07,6.3495139e-07,6.3207335e-07,6.2904104e-07,6.0678803e-07,6.0601002e-07,6.0295145e-07,5.8194166e-07,5.7467543e-07,5.7622174e-07,5.6515751e-07,5.5219965e-07,5.2146248e-07,4.8637180e-08,1.8027633e-08,4.6233108e-08,5.7117212e-08,6.4902231e-08,6.3342718e-08,1.0805261e-07,9.6229314e-08,1.8943055e-07,1.3741908e-07,1.7014702e-07,1.9219429e-07,2.4067978e-07,3.0642869e-07,3.2144609e-07,5.6257431e-07,1.9026889e-07,1.7559434e-07,1.2515778e-07,8.5582990e-08,8.4584890e-08,6.1785563e-08,4.5418897e-08,1.9246391e-08,6.0842735e-09,-6.4090694e-10,-2.0543355e-08,-2.1471353e-08,-2.6971152e-08,-3.2443712e-08,-3.4008696e-08,-3.1853851e-08,-2.7627481e-08,-2.6295353e-08,-2.8181075e-08,-6.2334003e-08,-8.2744343e-08,-4.4622233e-08,-6.1432111e-08,-4.8268383e-08,-6.4039014e-08,-6.5239270e-08,-7.6992229e-08,-1.4369986e-07,-9.9578521e-08,-9.6175327e-08,-1.1389663e-07,-1.4341217e-07,-1.7206217e-07,-1.7320075e-07,-3.7382893e-07,-9.5957404e-08,-1.1257955e-07,-7.5934338e-08,-6.1105361e-08,-6.3288240e-08,-5.6656507e-08,-5.0797720e-08,-1.8542849e-08,-1.6262648e-08,-1.7747761e-08,7.2432234e-09,1.2865962e-09,3.8630517e-09,2.0997414e-08,2.9489369e-08,2.1905327e-08,3.2452807e-08,4.4673147e-08,7.8793008e-08
.81,.031145422,.021129845,6.7759248e-07,7.3844177e-07,6.8287306e-07,6.9165839e-07,6.7926214e-07,6.9249126e-07,6.8958252e-07,7.0589221e-07,7.0733319e-07,6.7209430e-07,6.9221534e-07,6.9233261e-07,7.1081456e-07,7.1584657e-07,7.0757039e-07,7.0502585e-07,8.9070090e-07,6.9313546e-07,6.9055767e-07,6.6378516e-07,6.7661091e-07,6.5987763e-07,6.5666654e-07,6.2299529e-07,6.3140106e-07,6.1868451e-07,6.0305064e-07,5.9989401e-07,5.9311174e-07,5.7245524e-07,5.6665237e-07,5.6705892e-07,5.5586742e-07,5.4307327e-07,5.1273656e-07,9.7711954e-09,2.8723827e-08,3.3319768e-08,4.1496868e-08,5.4730169e-08,4.4058243e-08,8.6574431e-08,9.3301246e-08,1.0215864e-07,7.3927801e-08,1.3736627e-07,1.2790187e-07,1.7151756e-07,1.8709794e-07,2.0230418e-07,1.9026889e-07,4.0490360e-07,1.3569060e-07,1.2557639e-07,8.9326775e-08,1.0059596e-07,6.9602784e-08,5.2544788e-08,2.9051110e-08,2.7159341e-08,4.1725925e-09,-6.5734915e-09,-1.1949333e-08,-2.2759366e-08,-2.7800988e-08,-2.9626076e-08,-2.9862974e-08,-2.6228729e-08,-2.4860599e-08,-2.8027387e-08,-3.3000227e-08,-8.9959059e-08,-3.5634390e-08,-5.9291867e-08,-4.6388273e-08,-5.4707399e-08,-5.3907552e-08,-7.9098676e-08,-8.9517492e-08,-6.1199849e-08,-8.9279894e-08,-8.4038398e-08,-1.1552728e-07,-1.1934505e-07,-1.2151565e-07,-1.0899658e-07,-2.8977112e-07,-8.2294726e-08,-7.8073590e-08,-5.7816926e-08,-7.3254590e-08,-5.6083927e-08,-5.5497026e-08,-2.3057554e-08,-3.1201871e-08,-2.0051546e-08,-2.2258348e-09,-5.0486371e-09,1.6815327e-09,1.9611383e-08,2.7515973e-08,2.0950807e-08,3.1664303e-08,4.4179885e-08,7.9047865e-08
.81999999,.031234635,.021641914,6.9777735e-07,6.9036275e-07,6.9636610e-07,6.9868128e-07,6.7251415e-07,7.1159224e-07,6.8198506e-07,7.0265145e-07,7.3878459e-07,7.1307204e-07,6.9685058e-07,7.0639317e-07,7.1250855e-07,7.1779658e-07,7.2917936e-07,7.2856653e-07,6.9313546e-07,9.0806390e-07,7.0642454e-07,7.0517564e-07,6.8667754e-07,6.8572763e-07,6.7487269e-07,6.3874455e-07,6.4004206e-07,6.2898994e-07,6.1225018e-07,6.0870036e-07,5.9957972e-07,5.8118201e-07,5.7183007e-07,5.7478053e-07,5.6352388e-07,5.5067932e-07,5.2020044e-07,1.7987297e-08,-3.5424510e-08,2.2684649e-08,1.9554136e-08,1.7084593e-08,3.8612985e-08,4.4413756e-08,6.3235646e-08,9.9826366e-08,8.9807081e-08,9.4069293e-08,1.0480842e-07,1.3239938e-07,1.5171508e-07,1.7812702e-07,1.7559434e-07,1.3569060e-07,3.8503859e-07,1.3232369e-07,1.2638148e-07,9.6414674e-08,9.0514575e-08,6.0872431e-08,3.5516468e-08,2.4070687e-08,7.7739006e-09,-3.7442889e-09,-9.1592423e-09,-2.2416495e-08,-2.5388010e-08,-3.1133290e-08,-2.8753565e-08,-2.6030920e-08,-2.4842382e-08,-2.7837403e-08,-4.2676316e-08,-3.2402294e-08,-3.4004270e-08,-4.4855582e-08,-2.4864304e-08,-5.7616123e-08,-3.2139958e-08,-6.3697144e-08,-1.0721175e-07,-8.6647766e-08,-7.1546339e-08,-8.3412459e-08,-9.9092574e-08,-1.0529345e-07,-1.2976921e-07,-1.1763548e-07,-7.6808035e-08,-2.9942453e-07,-8.5506223e-08,-9.0487752e-08,-7.3604497e-08,-6.9848902e-08,-6.1524503e-08,-2.5284978e-08,-2.7084109e-08,-1.9446681e-08,-2.1652433e-09,-3.6113363e-09,4.7818034e-09,2.0663270e-08,3.0960518e-08,2.2193655e-08,3.3232375e-08,4.5892147e-08,8.0448338e-08
.82999998,.032583598,.020886494,7.0483037e-07,7.3545402e-07,6.9625730e-07,7.0127317e-07,6.8012037e-07,6.8197636e-07,6.9497128e-07,6.9906866e-07,7.1386955e-07,7.0426319e-07,6.9490551e-07,6.8878302e-07,6.8656874e-07,7.0164936e-07,6.8475129e-07,7.0197387e-07,6.9055767e-07,7.0642454e-07,8.9043795e-07,6.9424027e-07,6.7666946e-07,6.7733288e-07,6.7182543e-07,6.4130495e-07,6.3415428e-07,6.3644660e-07,6.1416756e-07,6.0745208e-07,6.0117975e-07,5.8233707e-07,5.7538034e-07,5.7498289e-07,5.6359090e-07,5.5043358e-07,5.1861372e-07,2.9211666e-08,2.7349843e-08,2.1918941e-08,1.0419530e-08,2.1746981e-08,3.6858966e-10,4.5987967e-08,5.6647462e-08,6.5360851e-08,7.1493105e-08,7.7663991e-08,7.2066861e-08,8.6968605e-08,1.1183687e-07,1.1369578e-07,1.2515778e-07,1.2557639e-07,1.3232369e-07,3.5970962e-07,1.1353925e-07,8.9825335e-08,9.1917627e-08,6.9245601e-08,4.5136545e-08,3.1453951e-08,2.5819407e-08,5.8873182e-09,-3.6725238e-09,-1.3775742e-08,-2.2532346e-08,-2.5772048e-08,-2.9053194e-08,-2.5154749e-08,-2.5878341e-08,-2.9366012e-08,-5.5417939e-08,-8.2062314e-08,-3.5032961e-08,-4.1223061e-08,-3.1308751e-08,-2.6301974e-08,-3.8261213e-08,-5.1412808e-08,-7.3863255e-08,-7.1446600e-08,-5.9697904e-08,-5.7014937e-08,-6.2413662e-08,-7.8420356e-08,-7.4810202e-08,-8.3008494e-08,-6.9312620e-08,-9.0251362e-08,-2.7306496e-07,-7.8468901e-08,-6.4213140e-08,-6.7940562e-08,-6.4680876e-08,-3.2589799e-08,-2.7386577e-08,-3.2585785e-08,-6.8415233e-09,-4.6699808e-09,3.6030201e-10,1.8212466e-08,2.6522509e-08,2.1903388e-08,3.2880664e-08,4.5802995e-08,8.1547086e-08
.83999997,.030991549,.021048006,6.9591800e-07,7.1622225e-07,6.7384968e-07,6.9049355e-07,6.8114662e-07,6.8381036e-07,6.6111670e-07,6.7158106e-07,6.8663718e-07,6.8377739e-07,6.5529991e-07,6.6064484e-07,6.7352028e-07,6.9546905e-07,6.9253173e-07,6.8226274e-07,6.6378516e-07,7.0517564e-07,6.9424027e-07,8.5270028e-07,6.8714877e-07,6.9003016e-07,6.7405097e-07,6.4658468e-07,6.3469048e-07,6.3102505e-07,6.1251427e-07,6.1031238e-07,6.0198738e-07,5.8436507e-07,5.7427133e-07,5.7350758e-07,5.6221421e-07,5.4905183e-07,5.1940583e-07,1.0329725e-08,3.6195993e-09,-8.2829166e-09,1.6987899e-09,9.6928012e-09,3.6036107e-09,1.1408356e-08,1.8577481e-08,2.9001054e-08,3.4521143e-08,2.3417861e-08,2.8396936e-08,5.3858162e-08,8.5190287e-08,8.9125521e-08,8.5582990e-08,8.9326775e-08,1.2638148e-07,1.1353925e-07,3.2765263e-07,1.0825622e-07,1.1551739e-07,8.5547576e-08,7.1679437e-08,4.4391399e-08,3.2633302e-08,1.5392713e-08,7.2146409e-09,-7.3260265e-09,-9.7197841e-09,-1.9257197e-08,-2.2669660e-08,-2.0065947e-08,-2.0233674e-08,-2.1846402e-08,-3.9217728e-08,-6.1152051e-08,-1.2361181e-08,-3.4385497e-08,-3.1380932e-08,-3.4073686e-08,-7.1445370e-09,-3.1483545e-08,-5.1293487e-08,-4.8034096e-08,-1.4809141e-08,-3.1316947e-08,-4.8710540e-08,-7.5777855e-08,-7.3680440e-08,-6.0881661e-08,-4.3986983e-08,-9.1948849e-08,-7.5528341e-08,-2.4840259e-07,-8.0640618e-08,-8.5661263e-08,-7.1251037e-08,-4.3957751e-08,-3.0587298e-08,-2.9737153e-08,-9.3026520e-09,-1.1239392e-08,-3.8529651e-09,1.1682344e-08,2.3204889e-08,1.8531290e-08,2.9325500e-08,4.1902943e-08,7.5742236e-08
.85000002,.032249346,.020869648,6.8199091e-07,7.1024863e-07,6.8767440e-07,6.8015277e-07,6.7492886e-07,6.8460571e-07,6.6032732e-07,6.6170099e-07,6.8776177e-07,6.7904131e-07,6.6453543e-07,6.6823986e-07,6.6283519e-07,6.8993302e-07,6.8545546e-07,6.8328575e-07,6.7661091e-07,6.8667754e-07,6.7666946e-07,6.8714877e-07,8.4109496e-07,6.8027896e-07,6.8041493e-07,6.4667836e-07,6.3987051e-07,6.3471970e-07,6.2001169e-07,6.1448202e-07,6.0714791e-07,5.8835144e-07,5.8100949e-07,5.7819494e-07,5.6858056e-07,5.5444190e-07,5.2494198e-07,3.1544600e-09,-1.7766252e-09,1.2493424e-08,-6.3684276e-09,1.0861085e-08,1.0186193e-08,1.9747461e-08,1.3445854e-08,3.8848089e-08,3.8894292e-08,4.3725880e-08,4.5845749e-08,5.3059164e-08,7.8427682e-08,8.9375554e-08,8.4584890e-08,1.0059596e-07,9.6414674e-08,8.9825335e-08,1.0825622e-07,3.0626774e-07,1.1500257e-07,9.7801177e-08,7.0547564e-08,5.2770364e-08,3.8157669e-08,2.4545757e-08,1.4091989e-08,-6.5998540e-10,-6.7350650e-09,-1.4284832e-08,-2.0511431e-08,-1.8113029e-08,-2.1368704e-08,-2.2398867e-08,-3.5782321e-08,-5.8765018e-08,-3.1148925e-08,-3.1739944e-08,-3.2635661e-08,-4.3989797e-08,-1.6127050e-08,-2.7893009e-08,-5.7758921e-08,-5.4916665e-08,-3.5115079e-08,-4.6145527e-08,-4.6383040e-08,-7.3143497e-08,-7.3550019e-08,-6.8793092e-08,-6.4575310e-08,-7.1444745e-08,-5.6544412e-08,-7.4000745e-08,-2.4057209e-07,-7.8406792e-08,-7.7978740e-08,-4.4336264e-08,-3.7405627e-08,-3.4558550e-08,-1.6506039e-08,-1.4614466e-08,-7.1381430e-09,1.0455887e-08,1.9677204e-08,1.8269386e-08,2.8660471e-08,4.3217888e-08,7.7347067e-08
.86000001,.032237176,.020587992,6.7326170e-07,7.0178697e-07,6.8147693e-07,6.7661762e-07,6.7848669e-07,6.7998843e-07,6.6370256e-07,6.6316551e-07,6.8677645e-07,6.6743354e-07,6.5842403e-07,6.7651689e-07,6.6273515e-07,6.7754837e-07,6.7248425e-07,6.8083210e-07,6.5987763e-07,6.8572763e-07,6.7733288e-07,6.9003016e-07,6.8027896e-07,8.3427108e-07,6.8597961e-07,6.5223702e-07,6.3865190e-07,6.3642256e-07,6.1599712e-07,6.1379399e-07,6.0463225e-07,5.8267062e-07,5.7711463e-07,5.7409528e-07,5.6271307e-07,5.4915682e-07,5.2056697e-07,-6.8520443e-09,-3.0949381e-09,1.2365954e-08,-2.0520812e-09,1.6280580e-08,2.8234066e-09,1.4909357e-08,7.2153412e-09,2.3145473e-08,2.0082171e-08,1.7561826e-08,4.0406242e-08,2.9815752e-08,4.3941078e-08,5.7092748e-08,6.1785563e-08,6.9602784e-08,9.0514575e-08,9.1917627e-08,1.1551739e-07,1.1500257e-07,3.1739449e-07,1.2652643e-07,9.7582138e-08,7.2557135e-08,5.3145023e-08,3.4764188e-08,2.6913666e-08,7.4764355e-09,-2.3003688e-09,-1.1980022e-08,-1.8489160e-08,-1.8415850e-08,-2.1516286e-08,-2.1637671e-08,-2.7551449e-08,-6.1253026e-08,-3.5113192e-08,-3.8394543e-08,-4.1406036e-08,-3.9823863e-08,-2.3083304e-08,-2.5133126e-08,-5.4634157e-08,-4.1213003e-08,-2.6254131e-08,-5.0646410e-08,-3.9609731e-08,-5.2305285e-08,-5.7729679e-08,-6.2800282e-08,-4.5392106e-08,-7.8164142e-08,-6.5584970e-08,-8.6571312e-08,-8.3699597e-08,-2.4793306e-07,-9.8734368e-08,-6.1205064e-08,-4.4987569e-08,-4.4273609e-08,-1.7476745e-08,-1.8730388e-08,-8.0386151e-09,1.2250747e-08,2.0811845e-08,1.9035518e-08,3.1132316e-08,4.4618464e-08,7.7557807e-08
.87,.033424649,.020299457,6.7419722e-07,7.2523306e-07,6.7643180e-07,6.8286261e-07,6.8021666e-07,6.8646176e-07,6.5976263e-07,6.6790915e-07,6.8314830e-07,6.7016981e-07,6.6022994e-07,6.6670856e-07,6.6068407e-07,6.7968875e-07,6.7435786e-07,6.6594100e-07,6.5666654e-07,6.7487269e-07,6.7182543e-07,6.7405097e-07,6.8041493e-07,6.8597961e-07,8.4137304e-07,6.6051985e-07,6.5048062e-07,6.4574402e-07,6.2576862e-07,6.1749648e-07,6.1081113e-07,5.8970693e-07,5.8049329e-07,5.7930669e-07,5.6540779e-07,5.5156346e-07,5.2296690e-07,-1.4561745e-08,3.9403933e-09,-5.4628755e-09,-8.1829565e-09,5.3208193e-09,1.0825641e-09,1.5804751e-09,2.0657045e-09,1.4293835e-08,1.6958223e-08,1.4344865e-08,2.0053495e-08,2.1554104e-08,4.0312710e-08,4.8346575e-08,4.5418897e-08,5.2544788e-08,6.0872431e-08,6.9245601e-08,8.5547576e-08,9.7801177e-08,1.2652643e-07,3.2661671e-07,1.1723436e-07,1.0469294e-07,8.4923485e-08,5.9549109e-08,4.1999424e-08,2.3120492e-08,8.7081204e-09,-5.1499267e-09,-1.4556877e-08,-1.8785263e-08,-2.3390729e-08,-2.3548020e-08,-2.2161709e-08,-7.4433743e-08,-1.9590606e-08,-3.4690967e-08,-3.5566419e-08,-3.9221337e-08,-1.0566986e-08,-2.4649466e-08,-4.5750415e-08,-3.8772853e-08,-2.4345614e-08,-3.5962998e-08,-3.5960827e-08,-5.4818408e-08,-5.8151453e-08,-4.7038007e-08,-3.8621700e-08,-5.8512825e-08,-5.3458482e-08,-6.6155607e-08,-7.8662183e-08,-9.0257721e-08,-2.5999879e-07,-6.7851019e-08,-6.1340153e-08,-5.5874857e-08,-3.1223149e-08,-2.4439533e-08,-1.5405821e-08,6.1612315e-09,1.9180851e-08,1.7226467e-08,3.2132423e-08,4.6450428e-08,7.9065487e-08
