occu,ratepriv,ratecaid,varpriv65,varpriv66,varpriv67,varpriv68,varpriv69,varpriv70,varpriv71,varpriv72,varpriv73,varpriv74,varpriv75,varpriv76,varpriv77,varpriv78,varpriv79,varpriv80,varpriv81,varpriv82,varpriv83,varpriv84,varpriv85,varpriv86,varpriv87,varpriv88,varpriv89,varpriv90,varpriv91,varpriv92,varpriv93,varpriv94,varpriv95,varpriv96,varpriv97,varpriv98,varpriv99,varcaid65,varcaid66,varcaid67,varcaid68,varcaid69,varcaid70,varcaid71,varcaid72,varcaid73,varcaid74,varcaid75,varcaid76,varcaid77,varcaid78,varcaid79,varcaid80,varcaid81,varcaid82,varcaid83,varcaid84,varcaid85,varcaid86,varcaid87,varcaid88,varcaid89,varcaid90,varcaid91,varcaid92,varcaid93,varcaid94,varcaid95,varcaid96,varcaid97,varcaid98,varcaid99,covar65,covar66,covar67,covar68,covar69,covar70,covar71,covar72,covar73,covar74,covar75,covar76,covar77,covar78,covar79,covar80,covar81,covar82,covar83,covar84,covar85,covar86,covar87,covar88,covar89,covar90,covar91,covar92,covar93,covar94,covar95,covar96,covar97,covar98,covar99
.75,.042660724,.0279282,2.1426129e-06,2.4140459e-06,2.0382829e-06,2.0555299e-06,2.0298719e-06,2.1641501e-06,2.0968380e-06,2.0957777e-06,2.3101059e-06,2.1837407e-06,3.3698486e-06,2.1082492e-06,2.1056499e-06,2.0089285e-06,1.9421020e-06,1.9397696e-06,1.9234201e-06,1.9075819e-06,1.9170568e-06,1.8087451e-06,1.8164777e-06,1.8180884e-06,1.8243591e-06,1.7203247e-06,1.7383752e-06,1.7025368e-06,1.6701197e-06,1.6669126e-06,1.6625617e-06,1.5832807e-06,1.5836945e-06,1.5891428e-06,1.5456161e-06,1.5155337e-06,1.4386692e-06,3.4020326e-07,4.2207307e-07,2.8420573e-07,3.3422202e-07,4.1235384e-07,3.6861937e-07,5.1745661e-07,5.0609560e-07,8.0439668e-07,5.9244167e-07,2.1328203e-06,6.2682619e-07,6.7921525e-07,5.5072832e-07,4.4597328e-07,3.7269012e-07,3.0775590e-07,2.0257103e-07,1.8513749e-07,2.9253156e-08,7.4395714e-08,3.1611194e-08,3.6492914e-08,-1.3100445e-08,3.8793169e-09,-2.8739159e-08,-3.6854662e-08,-3.7683634e-08,-4.1271171e-08,-6.8138064e-08,-4.9736688e-08,-4.7798732e-08,-4.5596522e-08,-3.4294800e-08,-4.2760028e-08,-3.2206589e-07,-5.6702117e-07,-2.0639651e-07,-2.2071262e-07,-2.3961698e-07,-3.4477867e-07,-3.5795898e-07,-3.0024066e-07,-5.4800313e-07,-4.1790602e-07,-1.6214993e-06,-3.4481494e-07,-3.7195002e-07,-2.2969164e-07,-1.7714181e-07,-1.8697325e-07,-1.5896489e-07,-1.4644549e-07,-1.3042309e-07,-5.7236697e-08,-9.3175096e-08,-8.8407518e-08,-1.0944169e-07,-1.5706730e-08,-4.4567205e-08,-1.9927683e-08,7.7598230e-09,-5.5298717e-09,-8.9222070e-09,5.7016621e-08,5.5840545e-08,2.9712316e-08,6.3882602e-08,8.6944738e-08,1.6319331e-07
.75999999,.042719733,.028855084,2.0584739e-06,2.3176533e-06,2.0903972e-06,2.0387515e-06,2.0166169e-06,2.1431745e-06,2.1490034e-06,2.1021094e-06,2.2264371e-06,2.0750329e-06,2.1082492e-06,3.1778372e-06,2.0570201e-06,2.0480823e-06,2.0668456e-06,1.9620675e-06,1.9226268e-06,1.9181530e-06,1.8621482e-06,1.8140719e-06,1.8390188e-06,1.8620386e-06,1.8388486e-06,1.7244246e-06,1.7338996e-06,1.7064150e-06,1.6707700e-06,1.6624393e-06,1.6540376e-06,1.5829235e-06,1.5810854e-06,1.5869495e-06,1.5443068e-06,1.5097412e-06,1.4373312e-06,2.5425618e-07,2.7062802e-07,3.3076606e-07,2.5767974e-07,3.4509861e-07,3.2456265e-07,5.1034363e-07,4.1656682e-07,6.9016323e-07,5.1335093e-07,6.2682619e-07,1.9419597e-06,6.5877941e-07,7.1695848e-07,6.9878496e-07,4.4948729e-07,3.2049317e-07,2.2399304e-07,1.4192385e-07,5.2682779e-08,1.1238794e-07,9.2781185e-08,5.5028547e-08,-1.4088604e-08,-1.1391196e-08,-3.6122941e-08,-4.5239961e-08,-4.9940098e-08,-5.8342074e-08,-7.6131599e-08,-6.3015996e-08,-6.0875571e-08,-5.6719319e-08,-5.0976915e-08,-5.0987119e-08,-2.3869964e-07,-4.6792914e-07,-2.6301944e-07,-2.2643644e-07,-2.0297536e-07,-3.1603054e-07,-3.6481265e-07,-2.8878534e-07,-4.6164871e-07,-3.6892246e-07,-3.4551533e-07,-1.4583238e-06,-3.3870828e-07,-3.1949645e-07,-3.6597987e-07,-2.3279888e-07,-1.7957311e-07,-1.6253679e-07,-8.7004317e-08,-5.6948966e-08,-1.1591067e-07,-1.3870483e-07,-1.2225246e-07,-1.4307743e-08,-3.2623731e-08,-1.9240193e-08,1.2489384e-08,1.8801938e-09,3.7753525e-09,6.1982817e-08,6.2795600e-08,3.7105497e-08,7.1718965e-08,9.8332904e-08,1.6780643e-07
.76999998,.043103762,.028999154,2.0239409e-06,2.1348119e-06,1.9509810e-06,1.9883457e-06,1.9614313e-06,2.0133714e-06,1.9943370e-06,2.0321734e-06,2.0896850e-06,1.9632130e-06,2.1056499e-06,2.0570201e-06,2.8949228e-06,2.0936529e-06,2.0275436e-06,2.0082161e-06,1.9872921e-06,1.9603535e-06,1.8632425e-06,1.8462401e-06,1.8235463e-06,1.8251696e-06,1.8126148e-06,1.6995199e-06,1.7207502e-06,1.7047269e-06,1.6493350e-06,1.6563790e-06,1.6420086e-06,1.5856232e-06,1.5722125e-06,1.5712080e-06,1.5363320e-06,1.4983359e-06,1.4291714e-06,1.3418753e-07,9.4532389e-08,1.1724087e-07,1.8487786e-07,2.5959946e-07,1.9296694e-07,2.9020094e-07,3.9278279e-07,4.6604220e-07,2.7963583e-07,6.7921525e-07,6.5877941e-07,1.7129973e-06,8.1972905e-07,7.1401445e-07,6.0334088e-07,4.4406792e-07,3.0864362e-07,1.8275391e-07,1.1267010e-07,1.2123056e-07,6.1543702e-08,4.5089159e-08,-1.7408484e-08,-7.6673912e-09,-1.8492191e-08,-5.2484229e-08,-3.9013383e-08,-5.0607383e-08,-5.9608318e-08,-5.6507663e-08,-5.9874360e-08,-4.8872582e-08,-4.5082835e-08,-4.5590429e-08,-1.9599584e-07,-3.0494411e-07,-1.1210871e-07,-1.7127076e-07,-1.6851779e-07,-1.8758439e-07,-2.0342274e-07,-2.5548113e-07,-3.0974871e-07,-2.3474418e-07,-4.1799686e-07,-3.7611076e-07,-1.2345033e-06,-4.1926285e-07,-3.6696042e-07,-3.1949560e-07,-2.5476967e-07,-2.1839709e-07,-1.0283956e-07,-1.0529399e-07,-1.1648088e-07,-1.0706729e-07,-1.0463929e-07,-6.2162187e-09,-2.9412744e-08,-2.9431201e-08,1.8805842e-08,-5.1846101e-09,-1.0927749e-09,4.4678654e-08,5.7588416e-08,3.7198639e-08,6.2598822e-08,9.3128754e-08,1.6157441e-07
.77999997,.044285603,.028416973,2.1178955e-06,2.3603895e-06,2.0352245e-06,1.9888002e-06,2.0470645e-06,2.1429935e-06,2.0443597e-06,2.0054370e-06,2.1098920e-06,1.9821709e-06,2.0089285e-06,2.0480823e-06,2.0936529e-06,2.9864500e-06,2.1051624e-06,2.0369366e-06,1.9762758e-06,1.9751085e-06,1.9014066e-06,1.9193117e-06,1.9047833e-06,1.8753570e-06,1.8726201e-06,1.7322939e-06,1.7584920e-06,1.7301255e-06,1.6904245e-06,1.6905907e-06,1.6738335e-06,1.6096732e-06,1.5966793e-06,1.6015415e-06,1.5632698e-06,1.5305051e-06,1.4564578e-06,1.6463459e-07,2.3179666e-07,1.4412763e-07,1.1945266e-07,2.6784440e-07,2.9178804e-07,3.1262579e-07,3.1640357e-07,5.2706520e-07,3.7607072e-07,5.5072832e-07,7.1695848e-07,8.1972905e-07,1.9885083e-06,8.9651246e-07,6.8438584e-07,4.5089504e-07,3.4802036e-07,2.2423913e-07,1.9599184e-07,1.8858748e-07,1.0376976e-07,9.8512245e-08,-1.1335416e-08,8.8302858e-09,-3.2478791e-08,-4.2885731e-08,-3.2330398e-08,-5.6140678e-08,-6.7039551e-08,-6.9819947e-08,-6.6935996e-08,-5.9953869e-08,-4.9886047e-08,-5.5576944e-08,-2.6030108e-07,-4.9252736e-07,-1.5467369e-07,-1.3134991e-07,-2.0452261e-07,-3.1871764e-07,-2.1601950e-07,-2.2145318e-07,-3.6535400e-07,-2.8636427e-07,-3.3697253e-07,-4.1434865e-07,-4.6662925e-07,-1.3931216e-06,-4.9671445e-07,-3.7474933e-07,-2.4829498e-07,-2.3892849e-07,-1.4105140e-07,-1.7338512e-07,-1.7780852e-07,-1.4705535e-07,-1.5262557e-07,-1.2906242e-08,-4.4727287e-08,-2.5417668e-08,6.1620176e-09,-1.4267488e-08,-1.9463089e-10,5.0545289e-08,6.4889250e-08,4.0032425e-08,6.7970682e-08,9.4052076e-08,1.6777039e-07
.79000002,.044673994,.028283902,1.9358256e-06,2.0961058e-06,1.9779504e-06,1.9761262e-06,1.9123145e-06,2.0169150e-06,1.9121776e-06,1.9461424e-06,2.0026939e-06,1.9520839e-06,1.9421020e-06,2.0668456e-06,2.0275436e-06,2.1051624e-06,2.7716987e-06,1.9915601e-06,1.9331640e-06,1.9735446e-06,1.8658162e-06,1.8965509e-06,1.8681707e-06,1.8482418e-06,1.8474326e-06,1.7061790e-06,1.7123544e-06,1.7061345e-06,1.6564977e-06,1.6583374e-06,1.6358829e-06,1.5808655e-06,1.5677812e-06,1.5749407e-06,1.5381464e-06,1.5014782e-06,1.4249226e-06,1.3068369e-08,-3.6003904e-08,1.3350257e-07,1.4204907e-07,1.4323679e-07,1.8713682e-07,1.8978247e-07,2.6242006e-07,4.3807736e-07,3.3172000e-07,4.4597328e-07,6.9878496e-07,7.1401445e-07,8.9651246e-07,1.8128151e-06,7.0876047e-07,4.5338993e-07,3.9794708e-07,2.5681589e-07,2.0700509e-07,1.9036351e-07,1.2818421e-07,1.1356722e-07,-1.6833692e-08,-7.9540561e-09,-1.7621936e-08,-5.2027048e-08,-3.7697557e-08,-6.7597973e-08,-7.6599541e-08,-7.8014182e-08,-7.4254189e-08,-6.7241096e-08,-6.1935395e-08,-6.8811708e-08,-8.8175710e-08,-2.4006016e-07,-1.3028540e-07,-1.6938249e-07,-9.8259875e-08,-2.2145065e-07,-1.1538258e-07,-1.6855424e-07,-2.7058960e-07,-2.5563577e-07,-2.4312072e-07,-3.9902429e-07,-3.7288260e-07,-4.6867260e-07,-1.2057512e-06,-3.4646146e-07,-2.3166834e-07,-2.5309859e-07,-1.2305583e-07,-1.7792961e-07,-1.6724179e-07,-1.4489808e-07,-1.4705499e-07,-1.1834082e-08,-2.2899885e-08,-3.5574196e-08,1.3816354e-08,-6.7193042e-09,1.0922204e-08,5.6302021e-08,7.0644504e-08,4.3737909e-08,7.0688664e-08,1.0134025e-07,1.7610422e-07
.80000001,.04510067,.028439462,1.9937195e-06,2.1413894e-06,1.9483589e-06,1.9484501e-06,1.8857612e-06,1.9420193e-06,1.8874813e-06,1.9282445e-06,2.0773946e-06,1.9300919e-06,1.9397696e-06,1.9620675e-06,2.0082161e-06,2.0369366e-06,1.9915601e-06,2.6248690e-06,1.9553388e-06,1.9849010e-06,1.9116189e-06,1.8882229e-06,1.8734913e-06,1.8907450e-06,1.8412665e-06,1.7450736e-06,1.7382459e-06,1.7300417e-06,1.6772594e-06,1.6766256e-06,1.6682370e-06,1.6050724e-06,1.5907405e-06,1.5969807e-06,1.5594162e-06,1.5233983e-06,1.4468806e-06,1.1903553e-07,6.9121150e-08,1.2840808e-07,1.4903164e-07,1.6348491e-07,1.2121951e-07,1.9009784e-07,2.1108052e-07,4.3055076e-07,2.7113944e-07,3.7269012e-07,4.4948729e-07,6.0334088e-07,6.8438584e-07,7.0876047e-07,1.3921749e-06,4.4722904e-07,3.9377281e-07,2.7548145e-07,1.8419803e-07,1.8558363e-07,1.3994888e-07,9.0192152e-08,3.1123207e-08,7.2269897e-09,1.8722068e-09,-3.6321559e-08,-3.5756663e-08,-4.3483201e-08,-5.8850350e-08,-6.2528031e-08,-5.8785087e-08,-5.2439908e-08,-4.7834519e-08,-5.5274239e-08,-2.0600021e-07,-3.2034467e-07,-1.3101962e-07,-1.6913465e-07,-1.1250437e-07,-1.5890532e-07,-1.1562285e-07,-1.5914009e-07,-3.3399758e-07,-2.0065337e-07,-2.2060131e-07,-2.5366242e-07,-3.5379369e-07,-3.7945262e-07,-3.5722371e-07,-9.7741167e-07,-2.4537457e-07,-2.6875958e-07,-1.5683636e-07,-1.5543722e-07,-1.5510021e-07,-1.6167384e-07,-1.2405100e-07,-3.5009279e-08,-3.1754226e-08,-3.9091418e-08,1.6102886e-08,-3.1074376e-09,-2.6222491e-09,4.7836458e-08,6.4167878e-08,3.7579202e-08,6.6323409e-08,9.4034817e-08,1.6883398e-07
.81,.044711672,.028789677,1.9272336e-06,2.1364103e-06,1.9271117e-06,1.9080921e-06,1.8944662e-06,1.9336326e-06,1.8879327e-06,1.9532126e-06,1.9565930e-06,1.8508978e-06,1.9234201e-06,1.9226268e-06,1.9872921e-06,1.9762758e-06,1.9331640e-06,1.9553388e-06,2.4905439e-06,1.9107063e-06,1.8990814e-06,1.8335821e-06,1.8593270e-06,1.8344657e-06,1.8241177e-06,1.7126748e-06,1.7459460e-06,1.7074535e-06,1.6676453e-06,1.6619992e-06,1.6445262e-06,1.5810435e-06,1.5693732e-06,1.5743748e-06,1.5358818e-06,1.5008108e-06,1.4257151e-06,2.1397922e-08,6.4523618e-08,8.7949594e-08,7.2658878e-08,1.3280636e-07,9.1818073e-08,1.7541966e-07,2.2970552e-07,2.3882004e-07,1.3839986e-07,3.0775590e-07,3.2049317e-07,4.4406792e-07,4.5089504e-07,4.5338993e-07,4.4722904e-07,1.0512355e-06,3.0552533e-07,2.7810322e-07,1.8577933e-07,2.1537620e-07,1.4948974e-07,1.0946454e-07,4.6156458e-08,6.3565302e-08,1.6453264e-08,-7.3700539e-09,-1.4175883e-08,-3.7570501e-08,-5.2628046e-08,-5.6911890e-08,-5.5928041e-08,-5.2032561e-08,-4.6417355e-08,-5.7311286e-08,-1.3198687e-07,-3.1133237e-07,-1.0828703e-07,-1.3482143e-07,-1.1357709e-07,-1.4758230e-07,-1.1693255e-07,-1.8989438e-07,-2.2019090e-07,-1.2446652e-07,-2.2831991e-07,-2.1774392e-07,-3.1235908e-07,-3.0031958e-07,-2.7680602e-07,-2.8315392e-07,-8.0166251e-07,-2.0102546e-07,-1.7142573e-07,-1.3490620e-07,-1.7910656e-07,-1.4917421e-07,-1.3851171e-07,-3.7065380e-08,-7.4427149e-08,-4.5108575e-08,-4.4905781e-09,-1.6713864e-08,-5.2096114e-09,4.8675503e-08,6.3662526e-08,3.7458790e-08,6.7313607e-08,9.5185136e-08,1.7161898e-07
.81999999,.045351885,.029774023,1.9620818e-06,1.9949262e-06,1.9433910e-06,1.9442380e-06,1.8436688e-06,1.9717233e-06,1.8882861e-06,1.9478716e-06,2.0279356e-06,1.9508220e-06,1.9075819e-06,1.9181530e-06,1.9603535e-06,1.9751085e-06,1.9735446e-06,1.9849010e-06,1.9107063e-06,2.5056129e-06,1.9191536e-06,1.9299378e-06,1.8803867e-06,1.8779618e-06,1.8645038e-06,1.7491847e-06,1.7578670e-06,1.7302000e-06,1.6908925e-06,1.6803471e-06,1.6587625e-06,1.6003013e-06,1.5797800e-06,1.5901340e-06,1.5533059e-06,1.5156799e-06,1.4435307e-06,5.6094450e-08,-6.9571335e-08,7.4742154e-08,7.6144431e-08,3.4937564e-08,9.6580685e-08,1.0996937e-07,1.7647581e-07,2.4125561e-07,1.9893771e-07,2.0257103e-07,2.2399304e-07,3.0864362e-07,3.4802036e-07,3.9794708e-07,3.9377281e-07,3.0552533e-07,9.7615612e-07,2.8025141e-07,2.6790002e-07,1.9683432e-07,1.8286430e-07,1.3266937e-07,6.8798407e-08,5.1950892e-08,2.4264752e-08,4.1016088e-09,-4.5004036e-09,-3.2938122e-08,-4.3895554e-08,-5.7743438e-08,-5.2654741e-08,-4.8622677e-08,-4.6246580e-08,-5.3235087e-08,-1.6196925e-07,-1.7546034e-07,-1.0844952e-07,-1.4770207e-07,-4.8798132e-08,-1.6643983e-07,-8.9964857e-08,-1.6789248e-07,-2.6524430e-07,-1.9829115e-07,-1.6664954e-07,-1.7656200e-07,-2.4017820e-07,-2.5364932e-07,-2.8689419e-07,-2.7328679e-07,-1.8580803e-07,-7.9633458e-07,-1.7615321e-07,-2.1476151e-07,-1.7471174e-07,-1.6623805e-07,-1.5432903e-07,-4.6668095e-08,-5.8819108e-08,-4.4624759e-08,-8.8204519e-09,-1.4764149e-08,-3.9670761e-10,4.9367397e-08,7.0332952e-08,3.9585821e-08,6.8382640e-08,9.9600349e-08,1.7166953e-07
.82999998,.046920158,.028596448,1.9526294e-06,2.0583541e-06,1.9139945e-06,1.9154586e-06,1.8489494e-06,1.8673859e-06,1.8541879e-06,1.8887264e-06,1.9380109e-06,1.9091096e-06,1.9170568e-06,1.8621482e-06,1.8632425e-06,1.9014066e-06,1.8658162e-06,1.9116189e-06,1.8990814e-06,1.9191536e-06,2.4468020e-06,1.8907277e-06,1.8266735e-06,1.8575510e-06,1.8382751e-06,1.7471813e-06,1.7277251e-06,1.7378218e-06,1.6821903e-06,1.6612095e-06,1.6534672e-06,1.5922883e-06,1.5788185e-06,1.5820596e-06,1.5447561e-06,1.5071815e-06,1.4313275e-06,8.7455447e-08,6.3060433e-08,5.6976567e-08,3.1984463e-08,5.2154888e-08,-4.6110165e-09,7.6628531e-08,1.2158486e-07,1.4743058e-07,1.3834524e-07,1.8513749e-07,1.4192385e-07,1.8275391e-07,2.2423913e-07,2.5681589e-07,2.7548145e-07,2.7810322e-07,2.8025141e-07,9.0962050e-07,2.3112905e-07,1.6054804e-07,1.8590889e-07,1.2894809e-07,7.8392276e-08,4.8558686e-08,5.4196732e-08,1.1714444e-08,-8.2583229e-09,-2.1547246e-08,-4.5096314e-08,-5.1245937e-08,-5.7358559e-08,-4.9841358e-08,-5.1312949e-08,-5.8869695e-08,-1.9197435e-07,-2.7343532e-07,-9.9970421e-08,-1.1165778e-07,-6.8330294e-08,-7.7173695e-08,-6.3220675e-08,-9.2499477e-08,-1.6692542e-07,-1.4790101e-07,-1.6094182e-07,-1.0781421e-07,-1.2565845e-07,-1.5529110e-07,-1.5648254e-07,-1.9120081e-07,-1.6669365e-07,-1.9784856e-07,-7.1244671e-07,-1.7724692e-07,-1.3067820e-07,-1.6736026e-07,-1.4782410e-07,-5.9884847e-08,-4.7685440e-08,-7.0683818e-08,-1.0873218e-08,-4.9788307e-09,-6.6394010e-09,4.7510017e-08,6.3181368e-08,4.0736147e-08,6.9626992e-08,1.0035372e-07,1.7602957e-07
.83999997,.044364601,.028587312,1.9516608e-06,2.0384568e-06,1.8738978e-06,1.9025181e-06,1.8724240e-06,1.8930948e-06,1.8253506e-06,1.8490931e-06,1.8904218e-06,1.8861216e-06,1.8087451e-06,1.8140719e-06,1.8462401e-06,1.9193117e-06,1.8965509e-06,1.8882229e-06,1.8335821e-06,1.9299378e-06,1.8907277e-06,2.3590433e-06,1.8827479e-06,1.9091785e-06,1.8586385e-06,1.7741755e-06,1.7441801e-06,1.7422935e-06,1.6903352e-06,1.6881562e-06,1.6667161e-06,1.6107713e-06,1.5906163e-06,1.5917868e-06,1.5527985e-06,1.5166610e-06,1.4459545e-06,3.9381781e-08,4.7426187e-09,-1.8001630e-08,1.0629648e-08,2.8392773e-08,1.0057351e-08,2.9419226e-08,5.0459334e-08,6.6800226e-08,7.9007243e-08,2.9253156e-08,5.2682779e-08,1.1267010e-07,1.9599184e-07,2.0700509e-07,1.8419803e-07,1.8577933e-07,2.6790002e-07,2.3112905e-07,7.9026461e-07,2.1100688e-07,2.4438540e-07,1.6677566e-07,1.3795253e-07,7.7865820e-08,7.3726028e-08,3.2565978e-08,2.1764725e-08,-8.5523251e-09,-1.6222094e-08,-3.3537454e-08,-4.0561240e-08,-3.7515285e-08,-3.5580893e-08,-3.8909487e-08,-1.4996800e-07,-2.2775676e-07,-4.3035090e-08,-9.8637422e-08,-7.4299066e-08,-9.9939022e-08,-2.3431896e-08,-7.0781560e-08,-1.1780492e-07,-1.1540372e-07,-2.9647587e-08,-6.0057133e-08,-1.0386744e-07,-1.8202542e-07,-1.6395711e-07,-1.4761102e-07,-1.0283184e-07,-2.1040435e-07,-1.4908994e-07,-6.5329294e-07,-1.8500263e-07,-2.1791905e-07,-1.6642863e-07,-8.8251589e-08,-5.9306466e-08,-7.0375371e-08,-1.6130707e-08,-2.8171703e-08,-1.5655596e-08,3.1525925e-08,5.3199226e-08,3.2276969e-08,6.1930422e-08,9.0159986e-08,1.6112871e-07
.85000002,.046109106,.028400274,1.9059838e-06,2.0165514e-06,1.9078341e-06,1.8746986e-06,1.8685524e-06,1.9020586e-06,1.8101910e-06,1.8246847e-06,1.8793833e-06,1.8610274e-06,1.8164777e-06,1.8390188e-06,1.8235463e-06,1.9047833e-06,1.8681707e-06,1.8734913e-06,1.8593270e-06,1.8803867e-06,1.8266735e-06,1.8827479e-06,2.3368812e-06,1.8716703e-06,1.8719286e-06,1.7777099e-06,1.7457629e-06,1.7346932e-06,1.7062328e-06,1.6929318e-06,1.6753507e-06,1.6216111e-06,1.6051030e-06,1.6020792e-06,1.5708441e-06,1.5309392e-06,1.4582115e-06,9.2867376e-09,-1.3141502e-08,4.1539050e-08,-3.0012413e-09,3.7364842e-08,3.3976889e-08,2.7239869e-08,3.7288903e-08,7.9401460e-08,8.1287062e-08,7.4395714e-08,1.1238794e-07,1.2123056e-07,1.8858748e-07,1.9036351e-07,1.8558363e-07,2.1537620e-07,1.9683432e-07,1.6054804e-07,2.1100688e-07,7.5008461e-07,2.2673112e-07,1.8315087e-07,1.3259211e-07,7.9516681e-08,6.2870519e-08,5.0497093e-08,3.2707678e-08,4.8370414e-09,-4.6444897e-09,-2.2114804e-08,-3.4064559e-08,-2.7351341e-08,-3.4573119e-08,-3.8797388e-08,-1.2962070e-07,-2.1484135e-07,-9.4062429e-08,-9.6874217e-08,-8.5228493e-08,-1.3240754e-07,-2.4334936e-08,-6.1630871e-08,-1.2278871e-07,-1.2153588e-07,-6.5301315e-08,-1.0795975e-07,-1.0193475e-07,-1.8077446e-07,-1.4896494e-07,-1.6011613e-07,-1.4496264e-07,-1.5745839e-07,-8.3639975e-08,-1.6473676e-07,-6.4621383e-07,-1.8480800e-07,-1.7261485e-07,-8.6446754e-08,-5.8577804e-08,-6.0526219e-08,-3.1706868e-08,-3.3510744e-08,-2.1856593e-08,2.3879972e-08,4.3954525e-08,2.9736336e-08,5.4938074e-08,8.9184084e-08,1.6356526e-07
.86000001,.046254002,.027961066,1.8952433e-06,2.0187742e-06,1.8960583e-06,1.8828686e-06,1.8854795e-06,1.8950872e-06,1.8373034e-06,1.8412026e-06,1.8907282e-06,1.8403099e-06,1.8180884e-06,1.8620386e-06,1.8251696e-06,1.8753570e-06,1.8482418e-06,1.8907450e-06,1.8344657e-06,1.8779618e-06,1.8575510e-06,1.9091785e-06,1.8716703e-06,2.3328935e-06,1.9058325e-06,1.8027417e-06,1.7600137e-06,1.7525334e-06,1.7018078e-06,1.7013606e-06,1.6789190e-06,1.6106236e-06,1.6042982e-06,1.5960970e-06,1.5603508e-06,1.5227540e-06,1.4552152e-06,-5.3977045e-09,6.3507022e-09,3.7099557e-08,2.2710797e-08,6.4860878e-08,2.0744572e-08,4.3170662e-08,2.8541608e-08,5.4261239e-08,4.2708397e-08,3.1611194e-08,9.2781185e-08,6.1543702e-08,1.0376976e-07,1.2818421e-07,1.3994888e-07,1.4948974e-07,1.8286430e-07,1.8590889e-07,2.4438540e-07,2.2673112e-07,7.8052011e-07,2.6994456e-07,1.9660612e-07,1.2760154e-07,1.0112742e-07,6.4891822e-08,6.1590995e-08,2.1854547e-08,-3.8064045e-09,-1.7948080e-08,-3.3460896e-08,-3.1987156e-08,-3.6611745e-08,-3.4139802e-08,-1.1104017e-07,-2.3596682e-07,-9.9877646e-08,-1.2520935e-07,-1.1459279e-07,-1.2073347e-07,-6.0230626e-08,-5.8877994e-08,-1.2590823e-07,-8.9119311e-08,-5.6130691e-08,-1.1232233e-07,-8.2317129e-08,-1.2654020e-07,-1.2164482e-07,-1.5380814e-07,-1.0754277e-07,-1.6760326e-07,-1.2290778e-07,-2.0530452e-07,-1.9214622e-07,-6.6831961e-07,-2.3765872e-07,-1.3247899e-07,-8.7665683e-08,-8.9568196e-08,-2.8143425e-08,-4.4282128e-08,-2.5262240e-08,3.5850459e-08,4.5992412e-08,3.5249048e-08,6.4230264e-08,9.4836807e-08,1.6195131e-07
.87,.047827847,.027611101,1.8990229e-06,2.0708417e-06,1.8798135e-06,1.8960703e-06,1.8738119e-06,1.9081208e-06,1.8217465e-06,1.8486182e-06,1.8764974e-06,1.8458162e-06,1.8243591e-06,1.8388486e-06,1.8126148e-06,1.8726201e-06,1.8474326e-06,1.8412665e-06,1.8241177e-06,1.8645038e-06,1.8382751e-06,1.8586385e-06,1.8719286e-06,1.9058325e-06,2.3140499e-06,1.8134324e-06,1.7812769e-06,1.7647885e-06,1.7178671e-06,1.7022409e-06,1.6886262e-06,1.6270470e-06,1.6056641e-06,1.6035785e-06,1.5633328e-06,1.5261905e-06,1.4573636e-06,-1.4479391e-08,2.3793163e-08,-6.9267697e-10,1.3544740e-08,3.1017432e-08,2.4553126e-08,9.0597432e-09,1.8965771e-08,3.4906268e-08,4.1477168e-08,3.6492914e-08,5.5028547e-08,4.5089159e-08,9.8512245e-08,1.1356722e-07,9.0192152e-08,1.0946454e-07,1.3266937e-07,1.2894809e-07,1.6677566e-07,1.8315087e-07,2.6994456e-07,7.6330042e-07,2.2809552e-07,1.9333248e-07,1.6105241e-07,1.1362269e-07,9.0948696e-08,5.4557468e-08,2.5216996e-08,-2.8479665e-09,-2.3637424e-08,-3.1897546e-08,-3.8156266e-08,-3.9018769e-08,-1.0862512e-07,-2.7193423e-07,-6.7638226e-08,-1.2171348e-07,-9.0730303e-08,-1.2775332e-07,-2.9419056e-08,-6.2989294e-08,-1.0712751e-07,-8.8963567e-08,-6.2530674e-08,-8.8568051e-08,-7.3282528e-08,-1.3007474e-07,-1.2580774e-07,-1.1080508e-07,-9.0707580e-08,-1.3700505e-07,-9.0355826e-08,-1.4558807e-07,-1.8160509e-07,-2.3032398e-07,-6.5736583e-07,-1.4000621e-07,-1.1838492e-07,-1.0855312e-07,-5.6718843e-08,-5.3008989e-08,-4.1253486e-08,1.7512654e-08,4.3655575e-08,3.0816189e-08,6.5709621e-08,9.7047753e-08,1.6553561e-07
